series_id,iso3,classification,line_code,line_level,line_label,year,native_period,source_period_basis,value_lcu_mn,currency,gdp_lcu_mn,gdp_source_id,pct_gdp,total_lcu_mn,total_source_id,pct_total,series_variant,observation_type,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,interpolation_method,period_conversion_method,coverage_share,coverage_share_year,quality_grade,crosswalk_version,source_id,source_release_date,source_vintage,source_status,scenario_label,concept_flag,imf_value,imf_diff_pct,oecd_rs_value,oecd_rs_diff_pct,is_interpolated,is_period_converted,is_forecast,run_id,notes
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1990,1990,CY,33620.0,GBP,672977.0,ONS_GDP,4.995713,227587.0,ONS_GG_RECEIPTS,14.772373,strict,anchor_actual,ONS_GG_RECEIPTS,1990.0,33620.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,34136.0,1.5348,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1991,1991,CY,38061.0,GBP,708072.0,ONS_GDP,5.375301,238031.0,ONS_GG_RECEIPTS,15.989934,strict,anchor_actual,ONS_GG_RECEIPTS,1991.0,38061.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,37523.0,-1.4135,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1992,1992,CY,41328.0,GBP,733221.0,ONS_GDP,5.6365,241577.0,ONS_GG_RECEIPTS,17.107589,strict,anchor_actual,ONS_GG_RECEIPTS,1992.0,41328.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,41031.0,-0.7186,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1993,1993,CY,42255.0,GBP,772390.0,ONS_GDP,5.470682,244677.0,ONS_GG_RECEIPTS,17.269707,strict,anchor_actual,ONS_GG_RECEIPTS,1993.0,42255.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,41762.0,-1.1667,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1994,1994,CY,45758.0,GBP,813527.0,ONS_GDP,5.624644,262194.0,ONS_GG_RECEIPTS,17.451963,strict,anchor_actual,ONS_GG_RECEIPTS,1994.0,45758.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,44690.0,-2.334,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1995,1995,CY,47329.0,GBP,854921.0,ONS_GDP,5.536067,282664.0,ONS_GG_RECEIPTS,16.743908,strict,anchor_actual,ONS_GG_RECEIPTS,1995.0,47329.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,47539.0,0.4437,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1996,1996,CY,51662.0,GBP,913609.0,ONS_GDP,5.654717,300002.0,ONS_GG_RECEIPTS,17.220552,strict,anchor_actual,ONS_GG_RECEIPTS,1996.0,51662.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,51692.0,0.0581,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1997,1997,CY,54724.0,GBP,958539.0,ONS_GDP,5.709105,322933.0,ONS_GG_RECEIPTS,16.94593,strict,anchor_actual,ONS_GG_RECEIPTS,1997.0,54724.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,54475.0,-0.455,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1998,1998,CY,57069.0,GBP,1002804.0,ONS_GDP,5.690943,351490.0,ONS_GG_RECEIPTS,16.236308,strict,anchor_actual,ONS_GG_RECEIPTS,1998.0,57069.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,57539.0,0.8236,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,1999,1999,CY,62182.0,GBP,1046727.0,ONS_GDP,5.940613,372689.0,ONS_GG_RECEIPTS,16.684689,strict,anchor_actual,ONS_GG_RECEIPTS,1999.0,62182.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,62073.0,-0.1753,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2000,2000,CY,64918.0,GBP,1104759.0,ONS_GDP,5.876214,402079.0,ONS_GG_RECEIPTS,16.145583,strict,anchor_actual,ONS_GG_RECEIPTS,2000.0,64918.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,65018.0,0.154,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2001,2001,CY,67908.0,GBP,1150542.0,ONS_GDP,5.902262,417942.0,ONS_GG_RECEIPTS,16.248188,strict,anchor_actual,ONS_GG_RECEIPTS,2001.0,67908.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,67859.0,-0.0722,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2002,2002,CY,72048.0,GBP,1194646.0,ONS_GDP,6.030908,423991.0,ONS_GG_RECEIPTS,16.992814,strict,anchor_actual,ONS_GG_RECEIPTS,2002.0,72048.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,72136.0,0.1221,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2003,2003,CY,78391.0,GBP,1262502.0,ONS_GDP,6.209178,447902.0,ONS_GG_RECEIPTS,17.50182,strict,anchor_actual,ONS_GG_RECEIPTS,2003.0,78391.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,78356.0,-0.0446,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2004,2004,CY,82666.0,GBP,1327143.0,ONS_GDP,6.228869,488059.0,ONS_GG_RECEIPTS,16.937706,strict,anchor_actual,ONS_GG_RECEIPTS,2004.0,82666.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,82691.0,0.0302,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2005,2005,CY,84630.0,GBP,1403249.0,ONS_GDP,6.031004,532688.0,ONS_GG_RECEIPTS,15.887349,strict,anchor_actual,ONS_GG_RECEIPTS,2005.0,84630.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,84649.0,0.0225,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2006,2006,CY,89014.0,GBP,1478080.0,ONS_GDP,6.022272,561010.0,ONS_GG_RECEIPTS,15.86674,strict,anchor_actual,ONS_GG_RECEIPTS,2006.0,89014.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,89016.0,0.0022,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2007,2007,CY,93348.0,GBP,1551729.0,ONS_GDP,6.015741,594042.0,ONS_GG_RECEIPTS,15.71404,strict,anchor_actual,ONS_GG_RECEIPTS,2007.0,93348.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,93374.0,0.0279,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2008,2008,CY,93419.0,GBP,1602217.0,ONS_GDP,5.830608,625274.0,ONS_GG_RECEIPTS,14.94049,strict,anchor_actual,ONS_GG_RECEIPTS,2008.0,93419.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,93434.0,0.0161,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2009,2009,CY,81262.0,GBP,1559405.0,ONS_GDP,5.21109,576520.0,ONS_GG_RECEIPTS,14.095261,strict,anchor_actual,ONS_GG_RECEIPTS,2009.0,81262.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,81122.0,-0.1723,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2010,2010,CY,97565.0,GBP,1615839.0,ONS_GDP,6.03804,612140.0,ONS_GG_RECEIPTS,15.938347,strict,anchor_actual,ONS_GG_RECEIPTS,2010.0,97565.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,97646.0,0.083,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2011,2011,CY,113461.0,GBP,1669945.0,ONS_GDP,6.794296,637367.0,ONS_GG_RECEIPTS,17.801518,strict,anchor_actual,ONS_GG_RECEIPTS,2011.0,113461.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,113485.0,0.0212,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2012,2012,CY,116459.0,GBP,1721708.0,ONS_GDP,6.764155,643820.0,ONS_GG_RECEIPTS,18.088752,strict,anchor_actual,ONS_GG_RECEIPTS,2012.0,116459.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,116462.0,0.0026,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2013,2013,CY,121650.0,GBP,1789072.0,ONS_GDP,6.799615,685641.0,ONS_GG_RECEIPTS,17.742521,strict,anchor_actual,ONS_GG_RECEIPTS,2013.0,121650.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,121460.0,-0.1562,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2014,2014,CY,127647.0,GBP,1875066.0,ONS_GDP,6.8076,700490.0,ONS_GG_RECEIPTS,18.22253,strict,anchor_actual,ONS_GG_RECEIPTS,2014.0,127647.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,127647.0,0.0,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2015,2015,CY,132790.0,GBP,1928016.0,ONS_GDP,6.887391,725144.0,ONS_GG_RECEIPTS,18.312225,strict,anchor_actual,ONS_GG_RECEIPTS,2015.0,132790.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,132906.0,0.0874,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2016,2016,CY,137215.0,GBP,2004755.0,ONS_GDP,6.844477,763115.0,ONS_GG_RECEIPTS,17.980907,strict,anchor_actual,ONS_GG_RECEIPTS,2016.0,137215.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,137214.0,-0.0007,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2017,2017,CY,143636.0,GBP,2097222.0,ONS_GDP,6.84887,805501.0,ONS_GG_RECEIPTS,17.831884,strict,anchor_actual,ONS_GG_RECEIPTS,2017.0,143636.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,143382.0,-0.1768,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2018,2018,CY,149454.0,GBP,2171559.0,ONS_GDP,6.882337,832110.0,ONS_GG_RECEIPTS,17.960847,strict,anchor_actual,ONS_GG_RECEIPTS,2018.0,149454.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,149304.0,-0.1004,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2019,2019,CY,155148.0,GBP,2252961.0,ONS_GDP,6.886404,859047.0,ONS_GG_RECEIPTS,18.060479,strict,anchor_actual,ONS_GG_RECEIPTS,2019.0,155148.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,155121.0,-0.0174,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2020,2020,CY,139872.0,GBP,2124720.0,ONS_GDP,6.583079,825490.0,ONS_GG_RECEIPTS,16.944118,strict,anchor_actual,ONS_GG_RECEIPTS,2020.0,139872.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,139949.0,0.0551,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2021,2021,CY,158121.0,GBP,2322652.0,ONS_GDP,6.807778,926020.0,ONS_GG_RECEIPTS,17.075333,strict,anchor_actual,ONS_GG_RECEIPTS,2021.0,158121.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,158121.0,0.0,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2022,2022,CY,182084.0,GBP,2580949.0,ONS_GDP,7.054924,1056873.0,ONS_GG_RECEIPTS,17.22856,strict,anchor_actual,ONS_GG_RECEIPTS,2022.0,182084.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,182084.0,0.0,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2023,2023,CY,194875.0,GBP,2752164.0,ONS_GDP,7.080792,1114183.0,ONS_GG_RECEIPTS,17.490394,strict,anchor_actual,ONS_GG_RECEIPTS,2023.0,194875.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,194875.0,0.0,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2024,2024,CY,199414.0,GBP,2890254.0,ONS_GDP,6.899532,1162812.0,ONS_GG_RECEIPTS,17.14929,strict,anchor_actual,ONS_GG_RECEIPTS,2024.0,199414.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,199374.0,-0.0201,False,False,False,20260919T115610Z,
GBR_R01_strict,GBR,ESA_REV,R01,1,Value added tax,2025,2025,CY,210703.0,GBP,3033866.0,ONS_GDP,6.945033,1246259.0,ONS_GG_RECEIPTS,16.906839,strict,anchor_actual,ONS_GG_RECEIPTS,2025.0,210703.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1990,1990,CY,37447.0,GBP,672977.0,ONS_GDP,5.56438,227587.0,ONS_GG_RECEIPTS,16.453928,strict,derived_actual,ONS_GG_RECEIPTS,1990.0,37447.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1991,1991,CY,40233.0,GBP,708072.0,ONS_GDP,5.682049,238031.0,ONS_GG_RECEIPTS,16.90242,strict,derived_actual,ONS_GG_RECEIPTS,1991.0,40233.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1992,1992,CY,40406.0,GBP,733221.0,ONS_GDP,5.510753,241577.0,ONS_GG_RECEIPTS,16.72593,strict,derived_actual,ONS_GG_RECEIPTS,1992.0,40406.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1993,1993,CY,41526.0,GBP,772390.0,ONS_GDP,5.3763,244677.0,ONS_GG_RECEIPTS,16.971763,strict,derived_actual,ONS_GG_RECEIPTS,1993.0,41526.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1994,1994,CY,44033.0,GBP,813527.0,ONS_GDP,5.412605,262194.0,ONS_GG_RECEIPTS,16.794053,strict,derived_actual,ONS_GG_RECEIPTS,1994.0,44033.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1995,1995,CY,48759.0,GBP,854921.0,ONS_GDP,5.703334,282664.0,ONS_GG_RECEIPTS,17.249809,strict,derived_actual,ONS_GG_RECEIPTS,1995.0,48759.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1996,1996,CY,51694.0,GBP,913609.0,ONS_GDP,5.658219,300002.0,ONS_GG_RECEIPTS,17.231218,strict,derived_actual,ONS_GG_RECEIPTS,1996.0,51694.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1997,1997,CY,55706.0,GBP,958539.0,ONS_GDP,5.811553,322933.0,ONS_GG_RECEIPTS,17.250018,strict,derived_actual,ONS_GG_RECEIPTS,1997.0,55706.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1998,1998,CY,60251.0,GBP,1002804.0,ONS_GDP,6.008253,351490.0,ONS_GG_RECEIPTS,17.141597,strict,derived_actual,ONS_GG_RECEIPTS,1998.0,60251.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,1999,1999,CY,64664.0,GBP,1046727.0,ONS_GDP,6.177733,372689.0,ONS_GG_RECEIPTS,17.35066,strict,derived_actual,ONS_GG_RECEIPTS,1999.0,64664.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2000,2000,CY,69883.0,GBP,1104759.0,ONS_GDP,6.325633,402079.0,ONS_GG_RECEIPTS,17.380415,strict,derived_actual,ONS_GG_RECEIPTS,2000.0,69883.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2001,2001,CY,71504.0,GBP,1150542.0,ONS_GDP,6.21481,417942.0,ONS_GG_RECEIPTS,17.108594,strict,derived_actual,ONS_GG_RECEIPTS,2001.0,71504.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2002,2002,CY,72043.0,GBP,1194646.0,ONS_GDP,6.030489,423991.0,ONS_GG_RECEIPTS,16.991634,strict,derived_actual,ONS_GG_RECEIPTS,2002.0,72043.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2003,2003,CY,72276.0,GBP,1262502.0,ONS_GDP,5.724823,447902.0,ONS_GG_RECEIPTS,16.136566,strict,derived_actual,ONS_GG_RECEIPTS,2003.0,72276.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2004,2004,CY,76077.0,GBP,1327143.0,ONS_GDP,5.732389,488059.0,ONS_GG_RECEIPTS,15.587665,strict,derived_actual,ONS_GG_RECEIPTS,2004.0,76077.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2005,2005,CY,77815.0,GBP,1403249.0,ONS_GDP,5.545345,532688.0,ONS_GG_RECEIPTS,14.607988,strict,derived_actual,ONS_GG_RECEIPTS,2005.0,77815.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2006,2006,CY,82801.0,GBP,1478080.0,ONS_GDP,5.60193,561010.0,ONS_GG_RECEIPTS,14.759273,strict,derived_actual,ONS_GG_RECEIPTS,2006.0,82801.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2007,2007,CY,87706.0,GBP,1551729.0,ONS_GDP,5.652147,594042.0,ONS_GG_RECEIPTS,14.764276,strict,derived_actual,ONS_GG_RECEIPTS,2007.0,87706.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2008,2008,CY,85578.0,GBP,1602217.0,ONS_GDP,5.341224,625274.0,ONS_GG_RECEIPTS,13.68648,strict,derived_actual,ONS_GG_RECEIPTS,2008.0,85578.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2009,2009,CY,86732.0,GBP,1559405.0,ONS_GDP,5.561865,576520.0,ONS_GG_RECEIPTS,15.044057,strict,derived_actual,ONS_GG_RECEIPTS,2009.0,86732.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2010,2010,CY,95712.0,GBP,1615839.0,ONS_GDP,5.923362,612140.0,ONS_GG_RECEIPTS,15.635639,strict,derived_actual,ONS_GG_RECEIPTS,2010.0,95712.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2011,2011,CY,95898.0,GBP,1669945.0,ONS_GDP,5.742584,637367.0,ONS_GG_RECEIPTS,15.045963,strict,derived_actual,ONS_GG_RECEIPTS,2011.0,95898.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2012,2012,CY,99532.0,GBP,1721708.0,ONS_GDP,5.781004,643820.0,ONS_GG_RECEIPTS,15.459601,strict,derived_actual,ONS_GG_RECEIPTS,2012.0,99532.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2013,2013,CY,104382.0,GBP,1789072.0,ONS_GDP,5.834421,685641.0,ONS_GG_RECEIPTS,15.224002,strict,derived_actual,ONS_GG_RECEIPTS,2013.0,104382.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2014,2014,CY,108851.0,GBP,1875066.0,ONS_GDP,5.805182,700490.0,ONS_GG_RECEIPTS,15.539265,strict,derived_actual,ONS_GG_RECEIPTS,2014.0,108851.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2015,2015,CY,111746.0,GBP,1928016.0,ONS_GDP,5.795906,725144.0,ONS_GG_RECEIPTS,15.410181,strict,derived_actual,ONS_GG_RECEIPTS,2015.0,111746.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2016,2016,CY,118155.0,GBP,2004755.0,ONS_GDP,5.893738,763115.0,ONS_GG_RECEIPTS,15.48325,strict,derived_actual,ONS_GG_RECEIPTS,2016.0,118155.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2017,2017,CY,124223.0,GBP,2097222.0,ONS_GDP,5.923217,805501.0,ONS_GG_RECEIPTS,15.421831,strict,derived_actual,ONS_GG_RECEIPTS,2017.0,124223.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2018,2018,CY,127173.0,GBP,2171559.0,ONS_GDP,5.8563,832110.0,ONS_GG_RECEIPTS,15.283196,strict,derived_actual,ONS_GG_RECEIPTS,2018.0,127173.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2019,2019,CY,130030.0,GBP,2252961.0,ONS_GDP,5.771516,859047.0,ONS_GG_RECEIPTS,15.136541,strict,derived_actual,ONS_GG_RECEIPTS,2019.0,130030.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
GBR_R02_strict,GBR,ESA_REV,R02,1,Other taxes on production and imports,2020,2020,CY,108621.0,GBP,2124720.0,ONS_GDP,5.11225,825490.0,ONS_GG_RECEIPTS,13.158367,strict,derived_actual,ONS_GG_RECEIPTS,2020.0,108621.0,,,,,,,,A,,ONS_GG_RECEIPTS,2026-06-18,2026-08-31,current,,,,,,,False,False,False,20260919T115610Z,derived D.2 - D.211
